pid,label,key,location,keywords,description,named_persons,rights,creation_date,ingest_date,format,source,order,layout,text,thumbnail,full,manifest,collection
02780ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2780,cmhc_item,Enumeration District #33-14:  South of Leadville Twin Lakes  Enumeration District # 33-15:  Fish Hatchery Malta West of Leadville  Enumeration District #33-16:  Birdseye Gulch Climax Wortman  Vill ,"/img/derivatives/iiif/images/02780ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02780ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02780ci/manifest.json,census
02781ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2781,cmhc_item,,"/img/derivatives/iiif/images/02781ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02781ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02781ci/manifest.json,census
02782ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2782,cmhc_item,"Last Name  Abbott  Abbott  Abbott  Aboline  Aboline  Abrams  Abrams  Abrams  Abrams  Acheson  Adamich  Adamich  Adamich  Adamich  Adamich  Adamich  Adamich  Adelman  Adolph  First Name Rose Sewell William Augusta John Charles Charles James Laura George Annie Evelyn Frances Frances Frank Roseline William Frank  Jake  M.I. Age Sex A 39 F E 68 M A 45 M M 77, =F A 70 M J 40 M J 10 M 9 M  37 F  L 71. M 23 =F  9 F  48 F  22 F  54 M  6 F  3. M  24 M  56 M  Enumeration District  33-4  33-4  33-8  33-3  33-3  33-16  33-16  33-16  33-16  33-16  33-13  33-13  33-13  33-13  33-13  33-13  33-13  33-16  33-11  Page  5a  5a  3a  1a  1a  1b  1b  1b  1b  2a  1a  1a  1a  1a  1a  1a  1a  2a  3b  Line  45  29  28  57  59  60  58  23  10  11  45 ","/img/derivatives/iiif/images/02782ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02782ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02782ci/manifest.json,census
02783ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2783,cmhc_item,Last Name  Adolph  Agnew  Ahern  Ahern  Ahern  Aho  Alford  Alford  Alires  Alires  Alires  Alires  Alires  Alires  Alires  Alires  Alires  First Name M.1.  Louis  Merrill E  John  Mary  Patrick J  Alma  Herman E  Lillian  Arvilla  LeRoy  Alex  Cecelia  Charles  Crucita  Eloisa  Eloy  Joe  John  Max  Age Sex  52 F  36 M  43M  65 F  48 M  50 F  57 M  29 =F  28 OF  30 M  25 =F  20 F  28 M  3m M  36 M  26 M  Enumeration District  33-11  33-16  33-2  33-2  33-2  33-10  33-10  33-10  33-9  33-9  33-13  33-13  33-13  33-13  33-13  33-13  33-13  33-13  33-13  Page  3b  2b  6b  6b  6b  ia  1a  1a  3a  3a  1b  2a  1b  2a  2a  2a  Line  95  54  52  53  49  48  96  14  97  1  95  94  98  10  21 ,"/img/derivatives/iiif/images/02783ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02783ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02783ci/manifest.json,census
02784ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2784,cmhc_item,Last Name  Alires  Alires  Alires  Alires  Allan  Allan  Allen  Allenthrap  Allison  Allison  Almond  Amargic  Ambrose  Ambrose  Ambrose  Ambrose  Ambrose  Ambrose  Amick  First Name  Savinita  Stella  Susie  Victor  George  Sue  Henry  lra  Bruce  Richard  Darsey  Redia  Angela  Angela  Anthony  Joe  Martin  Mary  Bessie  DF.  Age Sex  30 =~F  56 M  57 OF  49 M  48 M  56 F  61 M  51 M  38 =M  45 F  14 «=F  19 M  18 M  22 M  12 F  45 F  Enumeration District  33-13  33-13  33-13  33-13  33-4  33-4  33-16  33-11  33-4  33-4  33-9  33-13  33-2  33-2  33-2  33-2  33-2  33-2  33-4  Page Line 2a 22 2a 12 2a 13 2a 15 3b 86 3b 87 2b 87 3b 1 3b 83 3b 82 Sa 4 1b 62 1b 52 1b 56 1b 54 1b 55 1b 53 ib 57 1b 77 ,"/img/derivatives/iiif/images/02784ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02784ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02784ci/manifest.json,census
02785ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2785,cmhc_item,Last Name Amidan Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson Anderson  Anderson  First Name  Bessie  Alma  Alvera  Andrew  Anna  Anna  Anna  Arthur  August  Benjamin  Carl  David  Dorothy  Edla  Edward  Edward  Ellen  Emelia  Emilie  M.I. Age Sex  33. OF  58 =F S 31°F N 54 M B 58 F T 50 F O 31. =F W 33. M T 46 M  59 M A 8 M M 54M H 18 F  48 F  57 M Ww 7 =M  29 =F A 48 F R 34. =F  Enumeration District  33-4  33-10  33-5  33-3  33-3  33-4  33-6  33-3  33-7  33-3  33-7  33-4  33-4  33-10  33-4  33-7  33-3  33-5  33-3  Page  4b  1b  3b  2a  2a  2a  3a  1b  4a  3a  4a  4a  2a  1b  2a  4a  2a  3a  1b  Line  89  68  98  29  30  30  47  53  13  32  79  29  31  54 ,"/img/derivatives/iiif/images/02785ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02785ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02785ci/manifest.json,census
02786ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2786,cmhc_item,"Last Name  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  First Name  Esther  Esther  Fllorence  Frank  George  Gus  Harold  Hildur  Isaac  John  John  John  John  John  John  June  Leroy  Limea  Loren  Age Sex  48 F  24 =*F  67 M  42 M  25 M  22, =F  48 M  65 M  66 M  66 M  44 M  10 M  10 M  11. F  10 M  Enumeration District  33-4  33-4  33-4  33-14  33-7  33-16  33-4  33-3  33-10  33-13  33-10  33-7  33-5  33-5  33-10  33-3  33-4  33-10  33-3  Page  4a  4a  2a  1a  4a  2a  2a  2a  1a  1a  1b  3b  3b  3b  1b  1b  4a  la  1b  Line  18  32  19  31  33  12  43  67  86  97  99  80  55  14  56 ","/img/derivatives/iiif/images/02786ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02786ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02786ci/manifest.json,census
02787ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2787,cmhc_item,"Last Name  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Anderson  Andneath  Anerson  Anzur  Anzur  Anzur  Archer  Archuleta  Archuleta  First Name  Marie  Martin  Maurice  Myrtle  Richard  Roy  Rudolph  Walter  Walter  William  William  Angels  Peter  Emily  Mary  William  Tillie  Henry  Lucy  M.I. Age Sex H 40 F E 50 M Cc 29 M 33. OF Ww 3. M Ww 10 M 24 +M J 17 M R 31 M F 16 M Cc 47 M 45 M 60 M 10 F 17, F 14M 62 F 26 M 18 F  Enumeration District  33-10  33-5  33-4  33-7  33-6  33-7  33-3  33-3  33-6  33-4  33-7  33-1  33-4  33-1  33-1  33-1  33-2  33-13  33-13  Page  1a  3a  2a  4a  3a  4a  2a  2a  3a  2a  4a  5b  1b  4b  4b  4b  2a  2a  2a  Line  13  17  48  32  46  19  53  78  96  94  95  14  30  31 ","/img/derivatives/iiif/images/02787ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02787ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02787ci/manifest.json,census
02788ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2788,cmhc_item,"Last Name  Archuleta  Archuletta  Archuletta  Archuletta  Archuletta  Archuletta  Archuletta  Argall  Argall  Argall  Argall  Argall  Arguello  Arguello  Arguello  Arguello  Armfield  Arnold  Arnold  First Name M.I.  Soleme  Adelina  Amarante  Antonio  Bernadite  Frances  Fred  Catherine  George O  George Jr. O  Ruth B  William WwW  Lucille  Max  Pal  Sam  Swan  Betty  Dunbar  Age Sex  6m F  25 =F  24 OM  29 M  27, —O#F  27° M  15 F  50 M  17 M  43. F  11 M  33. =~  11M  40 M  67 M  22 M  Enumeration District  33-13  33-13  33-13  33-14  33-13  33-13  33-13  33-8  33-8  33-8  33-8  33-8  33-11  33-11  33-11  33-11  33-10  33-16  33-16  Page  2a  3b  3b  2a  2b  2b  2b  4a  4a  4a  4a  4a  3a  3a  3a  3a  1b  3a  2a  Line  32  28  53  54  52  42  39  41  40  43  74  76  75  73  97  14  28 ","/img/derivatives/iiif/images/02788ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02788ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02788ci/manifest.json,census
02789ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2789,cmhc_item,Last Name  Arnold  Arnold  Arnold  Ashlock  Ashlock  Ashlock  Austin  Babich  Babich  Babich  Babich  Babich  Babich  Babich  Babich  Baca  Baca  Baca  Baca  First Name  Isabel  Lydia  Mark  Howard  Juanita  Robert  Inez  Emma  John  Joseph  Josephine  Louis  Mildred  Olga  Rose  Narciso  Rafelita  Victor  Viola  M.I. Age Sex 23 =F  E 82 F 25 %M  Cc 23 M 22 =F  H 2 M E 32 =F 19 F  46 M  8 M  J 20 F A 52 M im F  L 13. OF M 10 F 22 M  19 F  24 +M  L 8m =F  Enumeration District  33-16  33-4  33-16  33-8  33-8  33-8  33-4  33-2  33-2  33-2  33-1  33-1  33-1  33-2  33-2  33-14  33-2  33-14  33-2  Page Line 3a 13 Sa 7 3a 12 2b 66 2b 67 2b 68 5b 89 2a 40 2a 39 2a 43 5a 17 5a 16 5a 18 2a 41 2a 42 2a 23 4b 68 2a 27 4b 69 ,"/img/derivatives/iiif/images/02789ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02789ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02789ci/manifest.json,census
00279ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,279,cmhc_item,"Craney, Philip  Craney, Philip  Craney, Rose  Crater, B.  Crater, James  Crater, Joseph J.  Craven, H, T.  Craven, J. F.  Craven, William  Crawford, Crawford, Crawford, Crawford,  Crawford, - Ee  Crawford, Crawford, Crawford,  Crawford,  Crawford, Crawford,  Crawford,  Crawford, |  A. Se  -Albert  C. Caroline  Chipman  Earnest  - James  Mary Mary A. Re W. A. William  Crayan, Pat  Cregan, Agnes  Cregan, Annie  Cregan, Frank  Cregan, James  Cregan, James  Cregan, John  Cregan, Maud Cregan, Sarah Cregan, Thomas  Cressup, George  Crews, F.°  P.  Criley, Edward J. Crilly, John  Crink, Emma  Te SS SBS SS TFT SB SS SST HPS SSSR TSS SBS BATS SSBB SBS SBS SZBH SBS  ZS BSB 2B BBB ZPRBAABEBSEBEBABSaRBTESBBEBEZEBSBeSaS BEBE REZ RZBSZBEZEBBSBE HZ E  09. 79  7g 81  81. 89 | 73  73 90 81 81 83 82 81 83 82 86 81 81 73 82 73 79  78 78  78 78 738 78 78 78  78 |  73 81 90 72 73 73  19 21 24  44 38  28 13 15  al 16  ee  17 44 3? 35 uy a7 19 20 24 18 26 23 25 al ee  22  He 26  W7 ","/img/derivatives/iiif/images/00279ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00279ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00279ci/manifest.json,census
02790ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2790,cmhc_item,Last Name  Baca  Back  Bailey  Bailey  Baker  Baker  Balant  Baldersari  Baldersari  Baldersari  Baldersari  Baldersari  Baldersari  Baldersarri  Baldes  Baldes  Baldessari  Baldessari  Baldessari  First Name M.L.  Willie F  Max  David H  Grant L  Mary E  Robert A  Joe  Adeline  Albina  Eleonora  John  John Jr.  Mary  Bert  Joseph  Rose  Aurora  Dorcine  Louis  Age Sex  22 M  65 M  27 M  29 M  77 =F  46 M  38 M  19 F  15 F  51 OF  59 M  10 M  21 =*F  38 M  66 M  59 =F  25 =F  30 M  Enumeration District  33-2  33-9  33-8  33-2  33-2  33-16  33-16  33-8  33-8  33-8  33-8  33-8  33-8  33-11  33-1  33-1  33-8  33-8  33-8  Page  4b  5a  2b  1b  6b  3b  2b  1b  1b  1b  1b  1b  1b  2a  4a  4a  2a  2a  2a  Line  67  71  64  63  59  83  91  92  89  88  93  90  48  39  40  41  42  40    ,"/img/derivatives/iiif/images/02790ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02790ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02790ci/manifest.json,census
02791ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2791,cmhc_item,Last Name  Baldessari  Balkwill  Balkwiil  Balkwill  Ball  Ball  Bambridge  Banay  Banay  Bandy  Bangles  Bangles  Bannin  Barbarich  Baricoat  Barnicoat  Barnicoat  Barnicoat  Barquist  First Name  Louis Jr.  Ada  Clyde  Vivienn  Isaac  Robert  Samuel  Frank  Mary  Helen  Addie  Charles  Richard  Joe  Bernice  George  Mary  William  John  Age Sex  8m M  55 F  56 M  12 F  56 M  24M  42 M  50 F  18 F  58 =F  62 M  50 M  33M  22 =F  19 M  45 F  24. 4M  56 M  10  Enumeration District  33-8  33-9  33-9  33-9  33-7  33-7  33-16  33-4  33-4  33-4  33-5  33-5  33-7  33-16  33-6  33-6  33-6  33-6  33-5  Page Line 2a 43 2a 41 2a 40 2a 42 2b 55 2b 54 2b 60 5b 58 5b 59 3b 90 3b 66 3b 65 4a 12 2b 63 3b 59 1b 79 1b 78 3b 58 3a 17       ,"/img/derivatives/iiif/images/02791ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02791ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02791ci/manifest.json,census
02792ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2792,cmhc_item,Last Name  Bartaliai  Bartalussi  Bartalussi  Bartalussi  Bartell  Bartell  Bartell  Bartell  Bartell  Bartell  Bartell  Bartell  Bartell  Bartell  Bartell  Barteli  Bass  Battista  Battista  First Name  Louis  Glen  Mary  Santo  Althea  Betty  Charles  Donald  Elizabeth  Emil  lona  John  Leo  Ludmelia  Rose  Wilmer  John  Alida  Alvera  MI. Age Sex J 31M E 10 M E 31°F D 32M M 8 F  67 F E 31M E 6 M A 73° =O#F A 34M A 10 F  60 M A 1 $M  22 =F A 32. =F J 14 M M 23M  15 F  18 M  11  Enumeration District  33-1  33-4  33-4  33-4  33-5  33-1  33-1  33-5  33-11  33-5  33-5  33-1  33-5  33-1  33-5  33-5  33-16  33-6  33-6  Page Line 6a 1 1a 43 1a 42 ta 41 2a 44 ja 44 1b 56 2a 45 la 5 2a 40 2a 43 la 43 2a 46 1b 57 2a 41 2a 42 2a 50 2a 30 2a 29 ,"/img/derivatives/iiif/images/02792ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02792ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02792ci/manifest.json,census
02793ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2793,cmhc_item,Last Name  Battista  Battista  Baxt  Baxt  Baxt  Baxt  BeaglIr  Beamer  Beamer  Beasenick  Bebek  Becker  Behon  Belmont  Benguevel  Bennett  Bennett  Bennett  Bentert  First Name M.I.  Celestina M Peter  Alfred Cc Ella M Harry  Oraca E Louis  Elizabeth J Harry Ss Fannie E Mike  Helen  James  Jessie  Edward  Margaret  Richard  Robert G Frank H  Age Sex  12  41  43  36  22  32  30  61  52  66  41  34  54  42  79  43  15  13  25  Enumeration District  33-6  33-6  33-3  33-3  33-3  33-3  33-7  33-5  33-5  33-2  33-7  33-9  33-2  33-1  33-2  33-9  33-9  33-4  33-4  Page  2a 2a ta 1a la 1a 1a 4b 4b 6a 4a 3a 6a 5b 5b la 1a 3a  4a  Line  28  27  33  31  30  32  63  36  14  45  14  57  81  22  33 ,"/img/derivatives/iiif/images/02793ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02793ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02793ci/manifest.json,census
02794ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2794,cmhc_item,"Last Name  Bentert  Bentert  Berg  Berg  Bergerson  Bergerson  Bergerson  Bergerson  Bergland  Bergland  Bergland  Bergland  Bern  Bertola  Bertola  Bertola  Bertola  Best  Best  Enumeration  First Name MI. Age Sex District Henry J 15 M 33-4 Mary 56 F 33-4 Alexander 29 M = 33-16 Ingle 67 F 33-5 Betty A 3. F 33-7 Magdaline 29 F 33-7 Margie 7 +%;F 33-7 Sever 47 M 33-7 Edith 39 F 33-9 Eleanor 18 F 33-9 John 46 M = 33-9 William 22 M_ 33-9 Dominic 44 M_ 33-13 Albert A 3M 33-11 Angelo 28 M_ 33-11 Inez L 30 F 33-11 Romona | 11m F 33-11 Emily A 50 F 33-8 Marilyn 1 F 33-9 13 LAKE COUNTY PUBLIC LIBRARY 1115 HARRISON AVE, <2.37  LEADVILLE. COLO. RNAR1 ©  Page  4a  4a  2a  5a  4a  4a  4a  4a  3a  3a  3a  3a  2b  2a  2a  2a  2a  1b  Line  34  32  38  48  10  55  31  29  30  32  83  94 ","/img/derivatives/iiif/images/02794ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02794ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02794ci/manifest.json,census
02795ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2795,cmhc_item,"Last Name  Best  Best  Best  Bethod  Bethod  Bethod  Bethod  Betts  Beulow  Beurman  Beurman  Bezic  Biddle  Biddle  Biddle  Biddle  Biel  Biel  Bionez  First Name M1.  Mildred  Oliver P  Percy  Cherie  Erma  Gino  Mike  Lucy  Gus  Conrad H  Emma F  Antonia  Friend T  Margaret  Mary E  Theodore  Mary E  William H  Alevine  Age Sex  25 =F  60 M  29 M  35 =F  36 M  72, =*~F  54 M  73, OM  65 F  57 F  51 M  19 F  52. F  16 M  37. OF  37° M  47 =F  14  Enumeration District  33-9  33-8  33-9  33-11  33-11  33-11  33-11  33-9  33-13  33-1  33-1  33-2  33-8  33-8  33-8  33-8  33-4  33-4  33-15  Page Line 1b 93 1b 82 1b 92 1b 89 1b 91 ib 90 1b 88 3b 95 3a 6 4b 65 4b 66 2a 29 3b 70 3b 72 3b 71 3b 73 4a 31 4a 30 1a 50 ","/img/derivatives/iiif/images/02795ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02795ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02795ci/manifest.json,census
02796ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2796,cmhc_item,Last Name  Bionez  Birch  Birmen  Biscoe  Bishop  Bishop  Bishop  Bishop  Bitzer  Blaich  Blake  Blake  Blake  Blake  Blake  Blake  Blakey  Blakey  Blakey  First Name M.I.  Napolion  John  Helen  George B  Lillian E  Nellie M  Vernon J.P.  William L  Carrie K  Philip  Bertha  Francis  Henry  Henry Jr.  Leonard  Rose  Anna  Arthur L  Austin  Age Sex  48 M  61 M  12 F  65 M  33. OF  11 $M  13M  69 F  43M  45 M  11m M  34. «OF  26 =F  35 M  15  Enumeration District  33-15  33-11  33-9  33-8  33-4  33-4  33-4  33-4  33-1  33-13  33-14  33-14  33-14  33-14  33-14  33-14  33-8  33-2  33-2  Page  la  1a  1b  3a  2b  2b  2b  2b  4a  3a  1a  1a  1a  1a  1a  1a  3a  5a  5a  Line  49  24  58  35  84  83  86  85  28  11  24  23  20  22  25  21  27  26  23 ,"/img/derivatives/iiif/images/02796ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02796ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02796ci/manifest.json,census
02797ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2797,cmhc_item,Last Name  Blakey  Blakey  Blakey  Blakey  Biamey  Blamey  Blamey  Blamey  Blamey  Blamey  Blamey  Blamey  Blatnick  Blatnick  Blatnick  Blatnick  Blatnick  Blenklein  Blenkiein  First Name  Howard  Ida  Lincoln  Lincoin  Agnes  Aloysius  Dolores  Francis  Frank  John  Joseph  Mary  Frank  Margaret  Martin  Pauline  Ludwig  Blanche  Charles  MI. Age Sex W 7 3M L 37 F A 30 M A im M B 18 F 6 M  M 1 &F M 15 M E 43M H 12 M R 8 M E 38 =F 27 M  10 F  23 M  18 F  25 M  A 42 F 50 M  16  Enumeration District  33-2  33-2  33-8  33-8  33-5  33-5  33-5  33-5  33-5  33-5  33-5  33-5  33-1  33-1  33-1  33-1  33-1  33-7  33-7  Page  5a  5a  3a  3a  la  la  1a  1a  1a  1a  1a  la  3a  3a  3a  3a  3a  la  la  Line  25  24  26  28  23  27  28  24  21  25  26  22  10  14  12 ,"/img/derivatives/iiif/images/02797ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02797ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02797ci/manifest.json,census
02798ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2798,cmhc_item,Last Name  Blenklein  Blenklein  Bliss  Bliss  Bliss  Bloomberg  Blue  Blue  Boca  Boca  Bochatey  Bochatey  Bogunovich  Bogunovich  Bogunovich  Bogunovich  Boland  Bonan  Bonan  First Name M.I.  Gus A  Marie  Dorothy  Glenn  Shirley  Amanda  Hattie Cc  Thomas J  Ancelia  Jesus  Dan H  Leo A  John  John A  Joseph  Josephine  Joseph M  Albine  Edith M  Age Sex  47 M  76 =F  38 M  40 M  55 F  74 =F  75 = M  46 F  52 M  39 M  36 M  39 M  21 =F  39 M  39 M  18 F  17  Enumeration District  33-7  33-7  33-9  33-9  33-9  33-6  33-14  33-14  33-13  33-13  33-1  33-1  33-7  33-7  33-7  33-7  33-6  33-4  33-7  Page Line 1a 13 la 11 4a 2 4a 1 4a 3 2a 7 la 6 la 5 3b 97 3b 96 1a 37 la 38 2a 13 2a 15 2a 16 2a 14 2b 75 1b 74 3a 7 ,"/img/derivatives/iiif/images/02798ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02798ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02798ci/manifest.json,census
02799ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2799,cmhc_item,"Last Name  Bonan  Bonan  Bonan  Bonan  Bonan  Bond  Bond  Bond  Bond  Bond  Bond  Bond  Bond  Bond  Bondy  Bone  Boni  Bonner  Bonner  First Name  Emanuel  Emanuel  Evelyn  Nora  Rose  Dolores  Eugene  LeRoy  LeRoy Jr.  Raymond  Raymond  Rose  Dolores  Robert  William  William  Louis  Dan  Mary  M.I. Age Sex 44 M  J 10 M 4 F  M 17 F E 39 =F A 26 F A 39 M 29 M  1 $M  32 M  J 6 M M 23 =F Cc 3 °«#*& A 1 $M 41 M  J 22 M P 36 M P 69 M 71, OF  18  Enumeration District  33-7  33-7  33-7  33-7  33-7  33-4  33-9  33-5  33-5  33-4  33-4  33-5  33-4  33-4  33-4  33-16  33-6  33-9  33-9  Page  3a  3a  3a  3a  3a  6a  4a  2b  2b  6a  6a  2b  6a  6a  5b  2b  3b  4a  4a  Line  19  39  51  53  18  20  52  21  22  71  74  34  35 ","/img/derivatives/iiif/images/02799ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02799ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02799ci/manifest.json,census
00028ci,1860 Lake County Census,1860ci,,,,,,,2023-01-28,,,28,cmhc_item,"‘Benton, J. Ms Benton, L. M. Berger, C, Berger, C. E. Bernan, James Bernhitt, B. Bettys, Henry Bibby, Ge We. Bidlast, James Bidleman, W. R. Bidwell, John Billup, John Billups, C. Bindin, Samuel! Bings, S.  Bird, Clark Bire!l, Andrew Birtchy, George Black, G. W. Black, G,. W. Black, J. H. Blackburn, Charles Blackman, J. H. Blackman, J. H. Blackman, James ‘Blackman, WII iiam Blake, C. D,  Blake, William  29 25 22 43 23 32 25 22 40 20 24 35 27 27 26 31 23 21 24 24 28 28 52 20 42  28  =z = = © ©F FS FE BE BP FE ZB BEEF BSE BE BE FE BF BEB FB FB BEB FB ZBE  309 | .309 294 294 |  . 319 . 33, .289 307.  316  .280 .274  292  . 299 . 296 296 . 294 .  271 294  318, 269° 305 © ‘ott  320  (269 . 292  292  :302 274  29  ' 29 | 28 ' 27 ","/img/derivatives/iiif/images/00028ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00028ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00028ci/manifest.json,census
00280ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,280,cmhc_item,"Criser, Jackson Crissly, Jacob Crisspell, Alonzo Crisspell, Ann Mary Crisspell, Clara Crisspell, Edward Critzlet, J. H. Croak, Thomas F. Crocker, Albert Crocker, Elmer — Crocker, John Crocker, John J. Crocker, ' Joseph Crocker, William Crocker,* William Crofoot, We D. Crofts, James Crogan, John Croke, William H. Crolius, -John Crollard, Julius Cromn, Mary Cromwell, Farris Cromwell, J. L. Cronan, Michael Cronin, Annie Cronin, Jane Cronkhite, Alvit W. Croohan, A. Je Crook, Dr. J. J. Crook, Le  Crook, Rebecca Crook, William Crootel, Nellie M. Crop, Michael Crosby, Charles Crosby, Ed. Crosby, Fred  29 21 43  38  33 24 25 19 29 43 36 60 39 42 42 25 31 35 37 24 2h 45 20 17 2h 22  52 36 4? 16 23 20 20 28 29  S SS SS SS FHS YF SSB SST HS SBT SBS BSB BBS BBB BBS BEB BHT SS SE  ZS SZ BB 223225232 2353 225252 2522522 2S BSP SZEZBBTBEBEBTEBABAZEZS  82 90 88 88 88 88 85 82 78  90°  80 82  88  90 82 75 89 85 87 87  75  82 88 73 87 78 78 82 82 75 73 7) 75 78 86 78 73 86  22°  12  18 20  35  1? 15 28 20 17 14 24 18 13  27  18  43 22 .  43 29 .  100)  38  16 16 15  25°  18 36  28 11 38 A 39  45 17  we Soh FoGERESRPENESEOUNS eS  10 34 11 12 45  42  45 21 ","/img/derivatives/iiif/images/00280ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00280ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00280ci/manifest.json,census
02800ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2800,cmhc_item,Last Name  Bonthson  Bonthson  Bonthson  Bonvicin  Booker  Booker  Borden  Borgson  Bortner  Bortner  Bost  Bostjansic  Bostjansic  Bostjansic  Bostjansic  Bostjansic  Bostjansic  Bott  Bott  First Name  Ellen  Oscar  Robert  Bruna  Cora  W.L.  James  John  Bernard  Catherine  Charles  Albina  Charles  Mary  Mary  Tony  Frank  Angela  Charlies  Age Sex  19  55  59  17  19  62  32  26  69  35  19  14  19  51  17  49  11  26  38  Enumeration District  33-3  33-3  33-3  33-5  33-16  33-16  33-7  33-8  33-4  33-4  33-13  33-2  33-2  33-2  33-2  33-2  33-2  33-6  33-8  Page  3b  3b  3b  2b  3a  2b  3b  4a  2b  2b  1b  1b  1b  1b  1b  1b  1b  3a  1a  Line  79  78  80  100  22  98  70  25  88  87  73  79  7  76  78  75  80  15  40 ,"/img/derivatives/iiif/images/02800ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02800ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02800ci/manifest.json,census
